wreck_num,wreck_name,wdpa_gid,wdpa_name,wdpaid,wdpa_pid,pa_def,orig_name,desig,desig_eng,desig_type,iucn_cat,int_crit,marine,rep_m_area,gis_m_area,rep_area,gis_area,no_take,no_tk_area,status,status_yr,gov_type,own_type,mang_auth,mang_plan,verif,metadataid,sub_loc,parent_iso,iso3
1755.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1756.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1757.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1758.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1759.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1760.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1761.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1762.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1763.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1764.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1765.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1766.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1767.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1768.0,NYCTA Subway Car,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1769.0,Addie Bagley Daniels SS,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1770.0,Sayler - CBC 601,164291,Southeast U.S.,555586978.0,555586978,1,Southeast U.S.,Restricted Area,Restricted Area,National,IV,Not Applicable,2,64469.7,64518.9680225149,64498.4,64518.9680225149,Not Reported,0.0,Designated,1997,Collaborative governance,Multiple ownership,National Oceanic and Atmospheric Administration,Non-MPA Programmatic Species Management Plan,State Verified,1848,US-N/A;US-FL;US-GA;US-SC,USA,USA
1772.0,Moreia MFV,122162,Parque Estadual Marinho Da Laje De Santos,168273.0,168273,1,Parque Estadual Marinho Da Laje De Santos,Parque,Park,National,II,Not Applicable,2,0.0,51.6221756013004,51.3937081324,51.6221756013004,Not Reported,0.0,Designated,1993,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,Not Reported,BRA,BRA
1772.0,Moreia MFV,122543,Apa Marinha Do Litoral Centro,555576417.0,555576417,1,Apa Marinha Do Litoral Centro,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0.0,0.0,4531.6801439,4552.54455695576,Not Applicable,0.0,Designated,2008,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
1773.0,Pietermaritzburg (HMS Pelorus),142766,Table Mountain National Park Marine Protected Area,306178.0,306178,1,Table Mountain National Park Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,1,955.858542835818,955.858542835818,955.858542835818,958.50188564578,Not Reported,0.0,Designated,2004,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF
1776.0,Aster MFV (CTA214),142766,Table Mountain National Park Marine Protected Area,306178.0,306178,1,Table Mountain National Park Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,1,955.858542835818,955.858542835818,955.858542835818,958.50188564578,Not Reported,0.0,Designated,2004,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF
1777.0,Doc Polson,116362,West Bay Replenishment Zone,12778.0,12778,1,West Bay Cemetery - Victoria House (Grand Cayman),Replenishment Zone,Replenishment Zone,National,IV,Not Applicable,2,0.757186337732,0.761727526440504,0.757186337732,0.761727526440504,None,0.0,Designated,1986,Federal or national ministry or agency,State,"Department of Environment, Cayman Islands Government",Not Reported,State Verified,391,KY,GBR,CYM
1778.0,Oro Verde MV,116353,Seven Mile Beach Marine Park,12788.0,12788,1,Victoria House- Treasure Island Resort (Grand Cayman),Marine Park,Marine Park,National,II,Not Applicable,2,5.36139248844,5.39356961815408,5.36139248844,5.39356961815408,All,5.36139248844,Designated,1986,Federal or national ministry or agency,State,"Department of Environment, Cayman Islands Government",Not Reported,State Verified,391,KY,GBR,CYM
1780.0,Round Table,16607,Little Tobago,32663.0,32663,1,Little Tobago,Nature Reserve,Nature Reserve,National,IV,Not Applicable,0,0.0,57.835827632985,60.1453897808,57.835827632985,Not Applicable,0.0,Designated,1928,Not Reported,Not Reported,Not Reported,Not Reported,Expert Verified,1867,Not Reported,TTO,TTO
1781.0,Gran Roque MV,5343,Henri Pittier,323.0,323,1,Henri Pittier,National Park,National Park,National,Not Reported,Not Applicable,0,12.77,2.748824,1070.0,882.33588040524,Not Applicable,0.0,Designated,1937,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,285,VE-D,VEN,VEN
1784.0,Lesleen M,16614,"West Coast (incl. Soufriere, Rachette Reefs, Petit Piton, Gros Piton and Anse Chastenets)",555593008.0,555593008,1,"West Coast (incl. Soufriere, Rachette Reefs, Petit Piton, Gros Piton and Anse Chastenets)",National Park and Marine Management Area,National Park and Marine Management Area,National,V,Not Applicable,1,0.0,17.092701336503,18.1310044318,17.092701336503,Not Reported,0.0,Designated,1995,Not Reported,Not Reported,Not Reported,Not Reported,Expert Verified,1867,Not Reported,LCA,LCA
1784.0,Lesleen M,16633,Pitons(Qualibou and Canaries),555593014.0,555593014,1,Pitons(Qualibou and Canaries),National Park,National Park,National,V,Not Applicable,1,0.0,79.149910087728,83.9616779416,79.149910087728,Not Reported,0.0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Expert Verified,1867,Not Reported,LCA,LCA
1786.0,Augustin Fresnel MV,13829,Guadeloupe,555587038.0,555587038,1,Guadeloupe,Zone Spécialement Protégée de la Convention de Carthagène,Specially Protected Area (Cartagena Convention),Regional,Not Reported,Not Applicable,1,2464.300236,1337.243408,2464.300236,2478.36065011276,Not Reported,0.0,Designated,2010,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,1849,Not Reported,FRA,GLP
1786.0,Augustin Fresnel MV,13831,Agoa,555587040.0,555587040,1,Agoa,Zone Spécialement Protégée de la Convention de Carthagène,Specially Protected Area (Cartagena Convention),Regional,Not Reported,Not Applicable,2,143256.347194,144081.30341165,143256.347194,144081.30341165,Not Reported,0.0,Designated,2010,Not Reported,Not Reported,Not Reported,http://www.car-spaw-rac.org/IMG/pdf/Rapport_Sanctuaire_AGOA-3.pdf,Not Reported,1849,Not Reported,FRA,BLM;GLP;MAF;MTQ
1786.0,Augustin Fresnel MV,65409,Guadeloupe [aire d'adhésion],147298.0,147298,1,Guadeloupe [aire d'adhésion],"Parc national, aire d'adhésion",National Park - Buffer zone/Area of adhesion,National,V,Not Applicable,1,1293.310736,1306.04,2243.574062,2256.41950341049,Not Reported,0.0,Designated,1989,Federal or national ministry or agency,Not Reported,"Ministère de l'Écologie, du Développement durable, des Transports et du Logement (MEDDTL) 92055 La Défense. For national parks network, contact also Parcs Nationaux de France, Château de la Valette, 1037 rue Jean-François Breton 34090 MONTPELLIER",Not Reported,State Verified,1839,FR91,FRA,GLP
1787.0,Kittiwake USS (ASR-13),107583,West Bay Bight Marine Park,12787.0,12787,1,North West Point - West Bay Cemetery (Grand Cayman),Marine Park,Marine Park,National,II,Not Applicable,2,1.66441666577,1.67439451095915,1.66441666577,1.67439451095915,All,1.66441666577,Designated,1986,Federal or national ministry or agency,State,"Department of Environment, Cayman Islands Government",Not Reported,State Verified,391,KY,GBR,CYM
1788.0,P-52 (Ulla),116306,Mar Menor y Costa Oriental De La Region De Murcia,365014.0,365014,1,Mar Menor y Costa Oriental De La Region De Murcia,Specially Protected Areas of Mediterranean Importance (Barcelona Convention),Specially Protected Areas of Mediterranean Importance (Barcelona Convention),Regional,Not Assigned,Not Applicable,2,257.28,275.438324569584,275.03,275.438324569584,Not Reported,0.0,Adopted,2001,Federal or national ministry or agency,Not Reported,"Ministerio de Agricultura, Alimentacion y Medio Ambiente (Spain)",Not Reported,State Verified,1675,ES620,ESP,ESP
1788.0,P-52 (Ulla),204690,Espacio marino de Tabarca-Cabo de Palos,555593058.0,555593058,1,Espacio marino de Tabarca-Cabo de Palos,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,2,1260.6787,1263.7646354,0.0,1260.93796614,Not Reported,0.0,Designated,2014,Federal or national ministry or agency,Not Reported,"Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente",Not Reported,State Verified,1832,Not Reported,ESP,ESP
1788.0,P-52 (Ulla),189407,Franja Litoral Sumergida de la Región de Murcia,555524030.0,555524030,1,Franja Litoral Sumergida de la Región de Murcia,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,2,134.6782,134.895143353,134.6782,134.59342265,Not Reported,0.0,Designated,1999,Federal or national ministry or agency,Not Reported,Dirección General De Medio Ambiente. Consejería De Agricultura Y Agua. Comunidad Autónoma De La Región De Murcia,Not Reported,State Verified,1832,Not Reported,ESP,ESP
1789.0,P-54 (Turia),116306,Mar Menor y Costa Oriental De La Region De Murcia,365014.0,365014,1,Mar Menor y Costa Oriental De La Region De Murcia,Specially Protected Areas of Mediterranean Importance (Barcelona Convention),Specially Protected Areas of Mediterranean Importance (Barcelona Convention),Regional,Not Assigned,Not Applicable,2,257.28,275.438324569584,275.03,275.438324569584,Not Reported,0.0,Adopted,2001,Federal or national ministry or agency,Not Reported,"Ministerio de Agricultura, Alimentacion y Medio Ambiente (Spain)",Not Reported,State Verified,1675,ES620,ESP,ESP
1789.0,P-54 (Turia),204690,Espacio marino de Tabarca-Cabo de Palos,555593058.0,555593058,1,Espacio marino de Tabarca-Cabo de Palos,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,2,1260.6787,1263.7646354,0.0,1260.93796614,Not Reported,0.0,Designated,2014,Federal or national ministry or agency,Not Reported,"Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente",Not Reported,State Verified,1832,Not Reported,ESP,ESP
1789.0,P-54 (Turia),189407,Franja Litoral Sumergida de la Región de Murcia,555524030.0,555524030,1,Franja Litoral Sumergida de la Región de Murcia,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,2,134.6782,134.895143353,134.6782,134.59342265,Not Reported,0.0,Designated,1999,Federal or national ministry or agency,Not Reported,Dirección General De Medio Ambiente. Consejería De Agricultura Y Agua. Comunidad Autónoma De La Región De Murcia,Not Reported,State Verified,1832,Not Reported,ESP,ESP
1792.0,Scylla HMS (F71),180301,Whitsand and Looe Bay,555583025.0,555583025,1,Whitsand and Looe Bay,Marine Protected Area (OSPAR),Marine Protected Area (OSPAR),Regional,Not Applicable,Not Applicable,1,52.0,46.5249970029238,52.0,52.0902242865,Not Reported,0.0,Designated,2014,Collaborative governance,Not Reported,OSPAR Commission,http://mpa.ospar.org/home_ospar/mpa_datasheets,State Verified,883,Not Reported,GBR,GBR
1792.0,Scylla HMS (F71),93914,Whitsand and Looe Bay,555559219.0,555559219,1,Whitsand and Looe Bay,Marine Conservation Zone,Marine Conservation Zone,National,Not Assigned,Not Applicable,2,52.0,52.1586916858145,52.0,52.1586916858145,Not Reported,0.0,Designated,2013,Federal or national ministry or agency,Not Reported,"Natural England, Scottish Natural Heritage, Natural Resources Wales, Department of Environment Northern Ireland and Joint Nature Conservation Committee",Not Reported,State Verified,1839,UKZ,GBR,GBR
1793.0,Felipe Xicotencatl,210490,Arrecifes de Cozumel,166965.0,166965,1,Arrecifes de Cozumel,Parque Nacional,National Park,National,IV,Not Applicable,1,119.05596,139.257353451,119.87875,139.257354463783,Not Reported,0.0,Designated,2000,Federal or national ministry or agency,State,National Commission of Natural Protected Areas,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/cozumel.pdf,State Verified,1850,MX-ROO,MEX,MEX
